id,model,quantization,language,input_length,text,ground_truth,prediction,confidence,inference_time_ms,memory_mb,load_time_ms
en_112,DistilBERT Multilingual,q8,en,155,"I like the convenience of tea bags.  This is one of the better premium brands in terms of freshness and flavor.  Great value compared to supermarket price!",POSITIVE,POSITIVE,0.9210165143013,16.88,0.00,7382
en_113,DistilBERT Multilingual,q8,en,211,"these are crisper (almost never find a soft or mushy olive), and have a better flavor than any others i've been able to get in a can in either new jersey or florida. the larger ones are crisper than the mediums.",POSITIVE,POSITIVE,0.6203545331954956,21.86,0.00,7382
en_114,DistilBERT Multilingual,q8,en,327,"These tomatoes are unlike any tomatoes I have ever tried.  San Marzano tomatoes are known for low acidity and high sweetness due to being grown ONLY in the fertile volcanic soil at the base of Mt. Vesuvius.  These tomatoes make the BEST sauce and these are a great price and amazing flavor.  They must be tasted to be believed!",POSITIVE,POSITIVE,0.861336886882782,30.04,0.00,7382
en_115,DistilBERT Multilingual,q8,en,372,"I got this for my father for his birthday, he and I used to go deep sea fishing before I moved across the country. He loved it, and the salmon was the first to go(as to be expected). He also told me that he loved the spreading knife with a fish for a handle, which I didn't even know the bag came with. There was much more than expected, so I'm very glad I got it for him.",POSITIVE,POSITIVE,0.4540054500102997,35.13,0.00,7382
en_116,DistilBERT Multilingual,q8,en,109,"I love the flavor! I make it like a hot tea and use it every night. It is the only thing that helps me sleep!",POSITIVE,POSITIVE,0.9485961198806763,12.99,0.00,7382
en_117,DistilBERT Multilingual,q8,en,328,"These treats occupy my dogs (quietly!) while they clean their teeth at the same time. The first time I tried them, I bought the large ones to cut in half so I'd get more for my money, but believe me, it was definitely NOT worth the hassle. They are very hard and hard to cut. The ""Regular"" size is perfect for my 50-65 lb. dogs.",POSITIVE,NEGATIVE,0.514012336730957,33.39,0.00,7382
en_118,DistilBERT Multilingual,q8,en,576,"I am normally not a great fan of such bars, because despite all the healthy ingredients they contain hydrogentated corn syrup.  Horray,this product contains no such awful ingredient.  And they are very delicious. Crunchy oat with a lovely honey taste - not overtly sweet - just right.  there are two servings per packet totalling 180 calories.  This is a great little snack and quite filling.  Although it is very moorish- so you have better have great self-control!<br /><br />PS: we now order it on a regular basis, which does make it cheaper by at least $1 savings per box.",POSITIVE,POSITIVE,0.4773547351360321,53.37,0.00,7382
en_119,DistilBERT Multilingual,q8,en,257,"I have been enjoying drinking Senseo coffee for a few years now, and having recently tried their new flovor Vienna Hazelnut Waltz, I have a newfound favorite. It is absolutely delicous and uniquely Senseo coffee. I deffinately recommend trying this product!",POSITIVE,POSITIVE,0.6166335940361023,22.99,0.00,7382
en_120,DistilBERT Multilingual,q8,en,245,"this is the only cereal both my 4 year old used to have and my 2 year old has in the morning. with milk it is a nutritious beginning to their day. the price at which we get it at amazon with the free super saving shipping makes it the best deal!",POSITIVE,POSITIVE,0.6661680936813354,22.88,0.00,7382
en_121,DistilBERT Multilingual,q8,en,279,"My cat does not gorge on food and when I introduced her to Whiskas, I'm glad that her eating habits did not change. The nuggets look a bit larg to be cat food, but that did not seem to bother my cat. She really seems to like Whiskas. I'm glad because I bought 18 lbs. of it. eek!",POSITIVE,NEGATIVE,0.39404499530792236,30.13,0.00,7382
en_122,DistilBERT Multilingual,q8,en,237,"I love glutino's bread mixes.  this one was tasty.  I prepared it as recommended on the box.  However, it did not last as long as the everyday sandwich bread.  i store mine uncut in the fridge for a few days, and cut slices as I need it.",POSITIVE,POSITIVE,0.5023204684257507,25.39,0.00,7382
en_123,DistilBERT Multilingual,q8,en,907,"These Popchips are my absolute favorite. I love Popchips because they are super-crispy and light. They're air-popped instead of fried or baked and all-natural. You can pronounce all the ingredients on the list. Vegan, kosher, gluten-free, no cholesterol, no saturated fat, no trans-fats, low sodium (220mg or 6% USRDA), no preservatives or artificial flavors and colors, there's nothing in here for me to complain about.<br /><br />1 bag is only 100 calories (30 from fat), which is about 1/3 less than regular potato chips. I could eat the whole thing without feeling guilty. The salt and pepper taste is very pronounced and adds a really nice bite to the chips. When I was done, I found myself running my finger through the inside to pick up the remaining seasoning bits and crumbs.<br /><br />I've tried the BBQ flavor as well as several of the others. This one is my favorite. Highly highly recommended.",POSITIVE,POSITIVE,0.7167119979858398,91.96,0.00,7382
en_124,DistilBERT Multilingual,q8,en,171,"This is one of the most delicious coffees i have ever had. i have tried many different brands and this one get my thumbs up. If you love caramel you will love this coffee.",POSITIVE,POSITIVE,0.9003673791885376,17.91,0.00,7382
en_125,DistilBERT Multilingual,q8,en,356,"I often buy Costo's Lamb & Rice dog food; Costco used to carry Purina One and I bought Purina from Costco; now they no longer carry Purina. The ingredients of Costo's and Purina's appear to be much the same. However, my Siberian Husky prefers Purina; so, whenever I run out of dog food and going out to Costco is a hassle, I will spend more and get Purina.",POSITIVE,POSITIVE,0.37920087575912476,39.40,0.00,7382
en_126,DistilBERT Multilingual,q8,en,275,"It takes a little over an once to match what 15 frozen/microwaved sherries do, but the effect seems prompt.  Easier to take, though, and great for travel.  I put it into seltzer water and stir for a fairly tasty drink.  It isn't  too sour or anything...it's just right as is.",POSITIVE,NEGATIVE,0.3659091591835022,28.59,0.00,7382
en_127,DistilBERT Multilingual,q8,en,170,"Love the aroma and the taste. Orange honey goes great with it. I drink it daily. Seems to work great when I get any stomach issues... would highly recommend this product.",POSITIVE,POSITIVE,0.965674638748169,18.08,0.00,7382
en_128,DistilBERT Multilingual,q8,en,123,"I love the Chai tea it is the best flavor so far of any other ones I have tried.  It is one for any Chai tea lovers to try.",POSITIVE,POSITIVE,0.9599883556365967,15.42,0.00,7382
en_129,DistilBERT Multilingual,q8,en,116,"great taste, good price, no complaints.  The rest of this message is to fill in the 20 character requirement, sorry.",POSITIVE,POSITIVE,0.8730753064155579,12.54,0.00,7382
en_130,DistilBERT Multilingual,q8,en,304,"I got my bag o matcha about 5 days after ordering it. I am happy with the product-- it tastes good and dissolves more quickly and easily than more expensive alternatives. It is also more concentrated than other more expensive matcha powders I've had. You only need to use a little bit. Good deal. Thanks!",POSITIVE,POSITIVE,0.9580124020576477,26.71,0.00,7382
en_131,DistilBERT Multilingual,q8,en,497,"All the other Herbs de Provence are imposters.  This is the only TRUE product that should bear the label, because as with all great French Epicurean items, there is a story with the Originale Recipe behind it.  If anyone using this product doesn't know the Story, it's definitely worth reading.  Thank you for carrying this product in the original crock in the large size.  I use it in almost everything; sometimes a very tiny pinch, others several large pinches, and Voila, Aux Anysetiers Du Roy!",POSITIVE,POSITIVE,0.538641095161438,41.89,0.00,7382
en_132,DistilBERT Multilingual,q8,en,220,"Same food as in the store, but delivered right to your door.  This came in handy when we were nearly out of baby food and didn't have time to go to the store.  Two days later, a package of food arrived.  Very convenient.",POSITIVE,NEUTRAL,0.4111327826976776,21.34,0.00,7382
en_133,DistilBERT Multilingual,q8,en,230,"I tried this with beef and added broccoli and added extra noodles. I'm glad I added extra noodles because w/o it, it would've been tooo spicy for me..and I like it spicy! Definitely would reccomend if you can handle the spiciness!",POSITIVE,POSITIVE,0.6565977334976196,25.88,0.00,7382
en_134,DistilBERT Multilingual,q8,en,186,"This stollen was moist and loaded with raisins.  It had powdered sugar on top, sweetening it up for modern taste buds.  The tin is quite nice, the lid is hinged.  Would make a nice gift.",POSITIVE,POSITIVE,0.6915162205696106,19.88,0.00,7382
en_135,DistilBERT Multilingual,q8,en,104,"My picky dog even likes these. They are easy to break up for training purposes. I will order them again.",POSITIVE,POSITIVE,0.7142204642295837,11.57,0.00,7382
en_136,DistilBERT Multilingual,q8,en,643,"I love this product.  Awesome flavor, packaging, and price (if you buy the 4 pack).<br /><br />This product helped me cut soda completely out of my diet.  Now all I drink is water or coffee sweetened with one tab.  I am feeling better than I ever have.<br /><br />I cut as much wheat and sugar out of my diet as physically possible while eating as many fruits/vegetables, dairy products, eggs, meat & fish as I want.  Animal fat is your friend, not your enemy!<br /><br />Lose weight and never feel hungry following this simple bit of advice.  Weight training is a necessity if you also want to build muscle tone and look fit as a 20 year old.",POSITIVE,POSITIVE,0.5908599495887756,60.90,0.00,7382
en_137,DistilBERT Multilingual,q8,en,554,"My Morning Mate is a mix of mate, black tea, and red rooibos. Listed under ingredients are sweet cocoa, chocolate and almond bits, pistachio nuts, macadamia nuts and coriander with warm hazelnut and cinnamon.<br /><br />Some of the reviews on the Teavana site state that they think this tastes like coffee.  It does not taste like coffee but mate has a very distinct taste.  Although the ingredient list is extensive, I think it mostly tastes nutty.<br /><br />I gave it 4 stars because it is not my favorite mate tea-it is a little bitter to be 5 stars.",POSITIVE,NEGATIVE,0.3549814522266388,52.24,0.00,7382
en_138,DistilBERT Multilingual,q8,en,415,"The thing that caught my eye about this was the words whole grain.<br />There's a lack of whole grain snacks out there and I'm always excited to try anything new.<br /><br />These goldfish crackers are basically the same as the original with a slightly less cheesy flavor, which I actually prefer.  I'm so happy I found these.  The ""whole grain"" makes me less guilty about eating handfuls of this thing at a time ;)",POSITIVE,POSITIVE,0.5995626449584961,40.62,0.00,7382
en_139,DistilBERT Multilingual,q8,en,204,"This is a delicious pie crust mix. Really a no fail recipe. Just add the  water, stir and roll out. No problems at all. Finally, an easy way to make a pie crust that is light, flaky,delicious  and tender.",POSITIVE,POSITIVE,0.7716811895370483,24.02,0.00,7382
en_140,DistilBERT Multilingual,q8,en,247,"Great snack<br />Very good taste<br />My baby is very like snack<br />Omg! &#45208;&#45716; &#50689;&#50612;&#44032; &#55192;&#46308;&#50612;<br />&#44536;&#45285; &#45208;&#51032; &#50500;&#44592;&#44032; &#45320;&#47924; &#51339;&#50500;&#54644;",POSITIVE,POSITIVE,0.9004423022270203,48.31,0.00,7382
en_141,DistilBERT Multilingual,q8,en,287,"If you are a person that eats a ""clean"" healthy food but you just a craving a healthy salty snack, this find from MOM's (My Organic Market)fits the bill. My husband loves them too!  Crunchy tasty,and the single serving bags by the case are always on top of the fridge to grab on the run!",POSITIVE,POSITIVE,0.7300557494163513,29.53,0.00,7382
en_142,DistilBERT Multilingual,q8,en,278,"I find it is very easy to buy from Amazon.com. This product in not found in most stores, not even costco carrys it. As for the product, It is the same Liquorice Altoids that you get in the store. It you like Liquorice and you want your breath to smell good, then this is for you",POSITIVE,POSITIVE,0.6804092526435852,27.00,0.00,7382
en_143,DistilBERT Multilingual,q8,en,344,"Eight O'Clock Columbian has, after much sampling over the past year, become my regular brew. I usually wake up wanting a medium roast and I don't make it strong, but I still expect a good flavor and this one has it! For a change of pace I'll brew a French Roast or a flavored coffee, but this Columbian roast is what I wake up to 4-5 days/week.",POSITIVE,POSITIVE,0.5166248679161072,35.71,0.00,7382
en_144,DistilBERT Multilingual,q8,en,327,"Pepper adds a nice kick to beef jerky, and Jack Link makes a nice line of beef jerky. Some of the slices are a bit thin and tough, so personally I like the peppered jerky that is sold at Aldi's grocery stores, but if you don't have an Aldi's in your area, Jack Link's makes a good product, with a nice jerky/peppery taste. Yum.",POSITIVE,POSITIVE,0.8426741361618042,35.98,0.00,7382
en_145,DistilBERT Multilingual,q8,en,311,"Although this is marketed for kids, I'm an adult and buy it all of the time. If you want to eat and drink healthier, this juice has no added sugar, so is lower in calories and carbohydrates than regular adult apple juice. Even though it has no added sugar, it's as sweet as sweet can be. Try it, you'll love it.",POSITIVE,POSITIVE,0.681762158870697,31.13,0.00,7382
en_146,DistilBERT Multilingual,q8,en,172,"Creme Brulee Almonds make a great snack to have on hand.  Taste Great too.  We always have them in a beautiful covered candy dish whenever we have house guest staying over.",POSITIVE,POSITIVE,0.7493911981582642,17.47,0.00,7382
en_147,DistilBERT Multilingual,q8,en,198,"I have to drink coconut water for medical reasons and I despised some other brands. But I'm glad to say that the Vita coconut water brand is levels above the others. I love it...especially ice cold.",POSITIVE,POSITIVE,0.5843263864517212,21.83,0.00,7382
en_148,DistilBERT Multilingual,q8,en,142,"Great tasting, good value. Keep in the fridge after opening and be sure to take it out at least 1/2 hour before using for better pour flowing.",POSITIVE,POSITIVE,0.969833254814148,15.74,0.00,7382
en_149,DistilBERT Multilingual,q8,en,324,"It is certainly worth the price, imho.  Not only does it have a seriously good taste, but it is goo-ier  than most other teriyaki sauces, and this results in restaurant quality asian dishes made at home, whether they are vegetable/meat medleys a la chinese food, or if you are teriyaki-ing meats like beef or chicken. Enjoy!",POSITIVE,POSITIVE,0.9028305411338806,32.17,0.00,7382
ar_000,DistilBERT Multilingual,q8,ar,276,"يحتاج مزيدا من التنظيف . وجود مواقف خاصة تحت المبنى. حقيقة لا أعلم كيف حصل على هذا التقييم العالي ، أشك في مصداقية التقييم ، الاسرة ليست نظيفة مع العلم ان حساسيتي في التنفس ضعيفة و لا تقارن باصدقاء لي ولكن وجدت نفسي مكتوما من مفرش السرير الكنب متسخ ، و المطبخ و الارضيه مهترئة",NEGATIVE,NEGATIVE,0.4905850291252136,42.02,0.00,7382
ar_001,DistilBERT Multilingual,q8,ar,669,"في آخر ديوان لدرويش تكتشف أنه صدقا كان على موعد مع الموت ، هذا الأخير الذي ذكره لأكثر من خمس مرات ، و سحب غطاءه لأكثر من خمس مرات ، و ضاجعه كرقصة ماغولية و احتفى به كأنه يدري أنه يدري أن الحياة أمست في مهب العاصفة و أن شعلته أزفت من الإنفلات انطفاء .. درويش و أيضا حبه للوز لتلك الزهرة التي أينعت في قلبه و رافقته نحو القبر الأخير. يعشق اللازورد ذكره ذكر أجداده و الأرض ، يرتدي الضوء عند كل قفلة شعرية و يسامر ما تبقى له من حقائب في المنفى .. هذا الديوان بعد أن رمى بالنرد فلم يتدحرج ، قال أن القصيدة لا يرغب لها أن تنتهي. أي أذكروني حين يعز التواجد و يخفت الظل .. أكان كل ما قيل هنالك حزين ؟؟. أظن أن درويش في بعض الأبيات ترك قلبه يسيل كما العويل جرحا غليظ الفتق .. ،.",NEGATIVE,NEGATIVE,0.6978585720062256,101.80,0.00,7382
ar_002,DistilBERT Multilingual,q8,ar,38,"ممكن أقل مجموعة قصص قريتها ليوسف إدريس",NEGATIVE,POSITIVE,0.45966318249702454,8.57,0.00,7382
ar_003,DistilBERT Multilingual,q8,ar,115,"إدارة غير مرنة حيث ادخلت المستشفى ولم أستطع الحضوروتواصلت مع الادارة بعدم أخذالمبلغ لكن للأسف . لا شيء. ادارة الحجز",NEGATIVE,NEUTRAL,0.4416749179363251,19.50,0.00,7382
ar_004,DistilBERT Multilingual,q8,ar,405,"الأسود يليق بك أحلام مستغانمي. رواية لذيذة.. تكمن لذتها في قدرة مستغانمي على الرسم بالحروف.. الكثيرون لا يحبون جعلها من أي جملة بسيطة مقطع مزخرف ملئ بالتشبيهات.. لكنها مبدعة في هذا المجال.. تحسن العزف بالكلمات.. مشكلة هذه الرواية بالنسبة لي أن فيها كل ما هو مبالغ فيه... ذلك الحب الأسطوري ... الضخم و الذي يحتوي بداخله على كم أكثر ضخامة من التعقيدات و التحدي و الكراهية.. أؤمن أن الحياة أبسط من ذلك بكثير.",NEGATIVE,NEGATIVE,0.5222253203392029,59.12,0.00,7382
ar_005,DistilBERT Multilingual,q8,ar,593,"في بداية كنت متخبطة بشأن الكتاب .. و كيف يصنف بضبط . كانت المقدمة مشوقة .. أوضح التشابه بين حياتنا التي نعيشها .. وبين بيكاسو و ستاربكس . بيكاسو : الذي هو أحد أشهر فناني القرن . قد ترى لوحاته و لا تدري أهي جميلة أم قبيحة . ولكن بنمطية معتادة تقف صامتا متظاهرا بالأعجاب. لأن نقاد الفن أجزموا بجمالها . مقهى ستاربكس : الذي يترك لك الحرية في اختيار الكوب قصير أم طويل . و نوع القهوة سوداء أم مع الحليب . برغوة أو بدون محلاة أم من غير سكر . ثم تبدأ سلسلة مقالات عن مواضيع مختلفة بعضها جديد و بعضها مستهلك. كثير من مقالات شعرت فيها بالملل . لكن الصيت الذي ناله جعلني أتوقع الكثير. و لكن خاب أملي ..",NEGATIVE,NEGATIVE,0.737467885017395,84.87,0.00,7382
ar_006,DistilBERT Multilingual,q8,ar,49,"كنت متخيلاه فى مستوى اعلى من كده بس عامة هو مقبول",NEGATIVE,NEGATIVE,0.49663710594177246,11.54,0.00,7382
ar_007,DistilBERT Multilingual,q8,ar,87,"لا انصح تماما . . مستوى سئ لموظفين الاستقبال عدم نظافة المناشفإضاءه سيئة جداحمام سئ جدا",NEGATIVE,NEUTRAL,0.46821776032447815,16.06,0.00,7382
ar_008,DistilBERT Multilingual,q8,ar,364,"لقيت اخويا عنده البتاعه ديه قلت اقراها و بصراحة اسؤا حاجة قريتها ف حياتى القصة قمة ف السذاجة و اتهرست ف فيلم عربى كنت كل مستنية الكاتب يدينى ال و ملقتهوش للاسف ..قلت يمكن عشان هو مسلم و هى مسيحية قعدت اقول اهيه اهيه امسك بقى ف اى حاجة عايزة اى تشويق يا عم و لا اى حاجة برده لو بتسموا الروايات ديه رومانسية فلازم كلنا نعتذر للرومانسية ف الحقيقة ده هبل و محن مش اكتر",NEGATIVE,NEGATIVE,0.6312946081161499,59.66,0.00,7382
ar_009,DistilBERT Multilingual,q8,ar,169,"سيء جدا . . موقع الفندق داخل شارع قديم و غير معروف من قبل أصحاب التكاسي و وجدت صعوبة كبيرة في الوصول اليه. النظافة غير جيدة. ببساطة كان خطأ كبير مني بالسكن في هذا الفندق",NEGATIVE,POSITIVE,0.46098488569259644,23.45,0.00,7382
ar_010,DistilBERT Multilingual,q8,ar,80,"اول رواية من السلسلة متدنيش معلومات كافية عن المرض. او احس انه مش مجمع المعلومات",NEGATIVE,NEGATIVE,0.5194627642631531,11.56,0.00,7382
ar_011,DistilBERT Multilingual,q8,ar,533,"اول حاجة شدتنى للرواية الغ ف محدش كان قراها بس انا بطبعى بحب المغامرة والمبادرة شدنى بساطة الغ ف بس لما قريت الرواية بصراحة معجبتنيش كنت بتوه فيها كتير وتفاصيل كتير واسئلة جت ف بالى وانا بقراها بس الرواية مجاوبتنيش عليها ويمكن ده اللى ضايقنى تفاصيل كتير تايهة مش موجودة قصص الحب اللى فيها مراهقة شوية مفيش نضج فى ا حداث موصلنيش مشاعر صادقة من بطلة الرواية تجاه اى شخص وكأن جمالها هو محور الكون وده مبالغ فيه شوية. سرد ا حداث سريع اوقات وبطئ اوقات وده حسسنى بملل.اتمنى الرواية الجاية تكون احسن ويكون فيها رسائل قيمة ومشاعر توصل للقارئ",NEGATIVE,POSITIVE,0.6949875950813293,85.14,0.00,7382
ar_012,DistilBERT Multilingual,q8,ar,653,"خدمة بها الكثير من السلبيات والأخطاء سواء من جهة موقع بوكينج أو الفندق . . آلية الحجز عن طريق الموقع لم تكن جيدة ، فكان هناك خطأ في تحديد مواعيد الوصول من الموقع ، كذلك استخدام بطاقة الائتمان ، فلم يقم الفندق بسحب القيمة المطلوبة عند الوصول وإنما طالب بإعادة دفع المبلغ بهد أن قمت بشحن البطاقة بقيمة المبلغ المطلوب ، كذلك عمال خدمة الغرف لم يردوا المستهلكات كما كانت ، فوجدت علبة جل الاستحمام مستعملة وعلبات المناديل كانت ناقصة في الغرفة ، بالإضافة أن نظافة الموكيت لم تكن كما ينبغي ، عوازل الصوت بين الغرف لم تكن جيدة ، فأصوات الغرف المجاورة وصراخ أطفالها كان مسموعا ومزعجا عندنا ، والإفطار المفتوح كان جيدا ليوم واحد فقط ، أما بقية الأيام فلم يكن جيدا",NEGATIVE,NEGATIVE,0.5957198739051819,92.50,0.00,7382
ar_013,DistilBERT Multilingual,q8,ar,176,"سيء جدا لا انصح احد به هذه الفتره . المنظر الخارجي فقط. السرير والشاليه مليان حشرات ورفضوا ينظفون لأننا راح نعمل تشك أوت بكره الروم سيرفس سيء الأخلاق المكيف ينزل مويه وسبب ريحه",NEGATIVE,NEGATIVE,0.6574388742446899,31.40,0.00,7382
ar_014,DistilBERT Multilingual,q8,ar,102,"مميزة لو منعت الرطوبة . قربها من البحر. الرطوبة العالية داخل الشقة حيث أصبحنا والأرضية مستنقعات مائية.",NEGATIVE,POSITIVE,0.46632900834083557,16.88,0.00,7382
ar_015,DistilBERT Multilingual,q8,ar,92,"مخيب للأمل. قربه للحرم. لا يوجد واي فاي الا في اللوبيأثاث مسهلك جدا و رائحة كريهةالبوفيه سيء",NEGATIVE,NEGATIVE,0.44897884130477905,18.19,0.00,7382
ar_016,DistilBERT Multilingual,q8,ar,94,"لا أرغب في الاقامه في الفندق . الطقم السعودي في الفندق. الطقم الغير سعودي غير مرحب بالامارتيين",NEGATIVE,NEGATIVE,0.44212037324905396,16.42,0.00,7382
ar_017,DistilBERT Multilingual,q8,ar,83,"دائما و أبدا أسلوب غازي القصيبي في السرد خرافة، يكتب من الأشياء البسيطة معان عظيمة.",NEGATIVE,POSITIVE,0.7062779068946838,17.96,0.00,7382
ar_018,DistilBERT Multilingual,q8,ar,517,"كنت متحمسة كثييرا لقراءة هذه الرواية لكثرة المدح عليها صدقا ، و قد خاب ظني : . ما احببته فيها :. أدب فاطمة في الحديث مع سالم اليهودي و جمال كلماتها و محبتها للقراءة.. ما لم احبه :. بعض الكلمات السوقيه التي انصدمت منها حقا.. لم أحب ايضا كيف ان الكاتب حاول إظهار اليهود بمظهر حسن و المسلمين وكأنهم هم الوحوش . كيف ان شخصيات الرواية ماتت الواحدة تلو الأخرى و كأن الكاتب ليس لديه افكار جديدة ويريد التخلص منهم :/ لم أكن ساتعجب لو مات الحفيد ايضا وبقي الراوي مجهول .. اخيرا لم احب السرد في النهاية ، لقد اصبح مملا جدا :/ .",NEGATIVE,NEGATIVE,0.6627454161643982,75.51,0.00,7382
ar_019,DistilBERT Multilingual,q8,ar,71,"ضعيف جدا. . لقد تم مخاطبتكم برساله ولم يتم الرد عن طريق البريد إلكتروني",NEGATIVE,POSITIVE,0.43343114852905273,13.30,0.00,7382
ar_020,DistilBERT Multilingual,q8,ar,132,"مستوى الفندق اقل من المتوسط بكثير.. رائحه كريهه في كل مكان من ادفندق . لا شيء. النظافه، موقع الفندق، مستوى الفندق، المعامله السيئه ،",NEGATIVE,NEUTRAL,0.43481290340423584,20.10,0.00,7382
ar_021,DistilBERT Multilingual,q8,ar,605,"أول قراءتي لأحمد ثروت كانت حبيبتي .. والصراحة، كانت من أتفه وأفشل ما قرأت .. فقررت أن أعطي لهذا الكاتب فرصة أخرى لاكتشافه مهاراته الكتابية من خلال هذا الكتيب .. خصوصا بعد ما قرأت عنه من تعليقات القراء ... لكن . ليتني لم أفعل . أولا .. لا أحب الدمج بين اللغة العربية والعامية في نفس الكتاب أو الفقرة .. أو الجملة حتى . ثانيا .. مثل هذا الكتيب يعتبر مذكرات أكثر من كونه سيرة يستحق القارئ أن يطلع عليه .. يكفي كونه بعض الأوراق الممزقة التي يكتب الشخص عليها تفاصيل يومه في آخر الليل .. ليفرغ من خلاله تعب نهاره وينهض بعدها متثاقلا لفراشه .. وقد نسي تماما أمرها . ثالثا .. والأهم .. لن أقرأ لهذا الكاتب مجددا :",NEGATIVE,NEGATIVE,0.615400493144989,93.98,0.00,7382
ar_022,DistilBERT Multilingual,q8,ar,230,"إقامة لن تتكرر . بكل صراحة ، أحد موظفي الاستقبال نظافة الغرفة فقط لا أكثر. أحد موظفي الاستقبال لم يحترم وجودي والموقع السيء بالإضافة إلى وجود مراقص كثيره في الفندق وحوله مما أدى إلا ازعاج مستمر بالإضافة إلا عدم وجود عازل بين الغرف",NEGATIVE,NEGATIVE,0.4780503511428833,31.88,0.00,7382
ar_023,DistilBERT Multilingual,q8,ar,56,"ضعيف. . الغرفة لا تطابق ما قمنا بحجزه مستوي النظافة ضعيف",NEGATIVE,NEGATIVE,0.34604665637016296,13.04,0.00,7382
ar_024,DistilBERT Multilingual,q8,ar,547,"وجه تانى للرواية وليس جزء ثان .. لو كنت اعرف انها نفس الرواية بس عزيز اللى بيرويها مكنتش قريتها. انا فهمت من كام ريفيو انها جزء تانى فتحمست لقرائتها ومن اسمها فلتغفري على أساس انه ندم و هيحاول يرجعها. لكني أحبطت وصدمت انه طلع برضو مش عارف ومش فاهم هو عمل كل ده ليه. رغم انى حبيتهم هما الاتنين ف أحببتك أكثر مما ينبغي واتعلقت بيهم وكنت حاسة انى مش عايزاها تخلص. . لكن كان كفاية كدة يا أثير ومكانش ليها لازمة خاااالص الرواية دى، غير انها كرهتنى فعزيز و وبقيت مضايقة ان جمانة رجعت تكلمه تانى تااانى؟ اوك بتحبه بس مش كدة. بجد خسارة الوقت اللى ضاع فيها",NEGATIVE,NEGATIVE,0.4256589114665985,90.05,0.00,7382
ar_025,DistilBERT Multilingual,q8,ar,37,"ضعيف. . التصميم سيء و المكان غير نظيف",NEGATIVE,POSITIVE,0.47835394740104675,9.06,0.00,7382
ar_026,DistilBERT Multilingual,q8,ar,82,"ضعيف. لاشيئ. السرير غير مريح رائحة كريهة جهاز الانذار فيه خلل ويصيح ويسكت مزعج جدا",NEGATIVE,NEGATIVE,0.5882714986801147,16.91,0.00,7382
ar_027,DistilBERT Multilingual,q8,ar,289,"رغم المكان الجيد ... إلا ان الخدمات و الاستقبال كان ضعيف . الموقع قريب من دبي مول و شارع بوليفارد. لم يلتزم موظفي الفندق بما طلبته من حجز بحيث تم حجز غرفة في طابق و الغرفة الاخرى في طابق آخرلم يتم توفير أسرة للأطفال حتى الساعة الواحدة فجراالافطار كان محدود لا يوجد سوبرماركت او بقالة قريبة",NEGATIVE,NEGATIVE,0.5704317092895508,39.02,0.00,7382
ar_028,DistilBERT Multilingual,q8,ar,889,"يحوي الكتاب مجموعة مقالات اعتقد انها كانت على هيئة أعمدة في جريدة ما. فقد شعرت في كثير من الاحيان أن توفيق الحكيم كان يكتب لغرض الكتابة وفقط كما أن تكرار نفس النمط من الكتابة وهي ان تبدو العصا بلهاء في بادئ المقال تسأل سؤال ثم يجيب عليها توفيق الحكيم ثم تؤمن على كلامه العصا مؤكدة بأمثلة على صحة كلامه. كان هذا الأسلوب ممل جدا في مقالات الدنيا وكان مفتعل بطريقة جعلتني لا أحب استكمال الكتاب لولا ان قررت التغضاي عن كلمات قالت العصا وقلت لها فشعرت أن الموضوع تحسن بعض الشيء. في جزء الآخرة كان الوضع أقل سوء حيث كان هناك مجال لصنع حوار ولكنني شعرت ببعض مغالطات في حوارات الآخرة. المحصلة النهائية. في جزء الدنيا الممل جدا كان يحمل الكثير من المقالات التي شعرت أنها تتحدث عن وقتنا الحالي وتوصف الشارع المصري كما هو الآن. في جزء الآخرة الممتع نوعا ما وجدت الكثير من المغالطات التي جعلتني أكمل الكتاب فقط لأنني بدأته. وفي النهاية تماما أسجل أنني كرهت العصا التي لا أجد لها أي وصف سوى أنها إمعة :",NEGATIVE,NEGATIVE,0.5956541299819946,125.08,0.00,7382
